Radar_range,Time.slot0,Time.slot1,Time.slot2,Time.slot3,Time.slot4,Time.slot5,Time.slot6,Time.slot7,Time.slot8,Time.slot9,Time.slot10,Time.slot11,Time.slot12,Time.slot13
1.294871794871795,0.0,0.26,0.01,0.28,0.0,0.0,0.0,0.24,0.08,0.06,0.0,0.0,0.0,0.46
1.3012820512820513,0.0,0.24,0.0,0.27,0.0,0.0,0.0,0.27,0.01,0.06,0.0,0.0,0.0,0.47
1.3076923076923077,0.0,0.25,0.0,0.2,0.0,0.0,0.0,0.25,0.0,0.08,0.0,0.0,0.0,0.38
1.314102564102564,0.0,0.25,0.0,0.17,0.0,0.0,0.0,0.25,0.0,0.09,0.0,0.0,0.0,0.36
1.3205128205128205,0.0,0.23,0.0,0.16,0.0,0.0,0.0,0.29,0.0,0.06,0.0,0.0,0.0,0.35
1.3269230769230769,0.0,0.19,0.0,0.13,0.0,0.0,0.0,0.33,0.0,0.1,0.0,0.0,0.0,0.4
1.3333333333333333,0.0,0.2,0.0,0.15,0.0,0.0,0.0,0.36,0.0,0.07,0.0,0.0,0.0,0.43
1.3397435897435896,0.0,0.19,0.0,0.15,0.0,0.0,0.0,0.38,0.0,0.09,0.0,0.0,0.0,0.46
1.3461538461538463,0.0,0.21,0.05,0.2,0.0,0.0,0.0,0.44,0.0,0.04,0.0,0.0,0.0,0.31
1.3525641025641026,0.0,0.2,0.05,0.22,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.25
1.358974358974359,0.0,0.18,0.08,0.22,0.01,0.0,0.0,0.42,0.0,0.06,0.0,0.0,0.02,0.25
1.3653846153846154,0.0,0.2,0.13,0.2,0.0,0.0,0.01,0.42,0.0,0.18,0.0,0.0,0.02,0.22
1.3717948717948718,0.0,0.21,0.05,0.18,0.03,0.0,0.0,0.38,0.0,0.24,0.0,0.0,0.0,0.23
1.3782051282051282,0.0,0.24,0.01,0.16,0.0,0.0,0.0,0.33,0.0,0.2,0.0,0.0,0.0,0.32
1.3846153846153846,0.0,0.22,0.01,0.17,0.0,0.0,0.0,0.33,0.01,0.15,0.0,0.0,0.0,0.31
1.391025641025641,0.0,0.21,0.05,0.15,0.0,0.0,0.0,0.35,0.0,0.13,0.0,0.0,0.0,0.3
1.3974358974358974,0.0,0.18,0.02,0.13,0.0,0.0,0.0,0.36,0.0,0.12,0.0,0.0,0.0,0.31
1.4038461538461537,0.0,0.25,0.0,0.12,0.0,0.0,0.0,0.37,0.0,0.12,0.0,0.0,0.0,0.31
1.4102564102564104,0.0,0.22,0.0,0.11,0.0,0.0,0.0,0.38,0.0,0.11,0.0,0.0,0.0,0.27
1.4166666666666667,0.0,0.24,0.0,0.18,0.0,0.0,0.0,0.34,0.0,0.12,0.0,0.0,0.0,0.28
1.4230769230769231,0.0,0.28,0.0,0.19,0.0,0.0,0.0,0.51,0.05,0.12,0.02,0.0,0.0,0.31
1.4294871794871795,0.0,0.32,0.0,0.17,0.0,0.0,0.0,0.5,0.01,0.1,0.03,0.01,0.0,0.47
1.435897435897436,0.0,0.36,0.01,0.23,0.0,0.0,0.0,0.51,0.06,0.1,0.01,0.01,0.01,0.45
1.4423076923076923,0.0,0.33,0.06,0.25,0.0,0.0,0.0,0.52,0.08,0.17,0.01,0.0,0.02,0.39
1.4487179487179487,0.0,0.32,0.06,0.2,0.0,0.0,0.0,0.48,0.05,0.21,0.0,0.0,0.02,0.39
1.455128205128205,0.0,0.31,0.06,0.18,0.0,0.0,0.0,0.42,0.0,0.19,0.0,0.0,0.0,0.33
1.4615384615384615,0.0,0.31,0.0,0.16,0.0,0.0,0.0,0.41,0.0,0.14,0.0,0.0,0.0,0.3
1.4679487179487178,0.0,0.3,0.0,0.14,0.0,0.0,0.0,0.35,0.0,0.14,0.0,0.0,0.0,0.35
1.4743589743589745,0.0,0.29,0.01,0.14,0.0,0.0,0.0,0.33,0.01,0.09,0.0,0.0,0.0,0.23
1.4807692307692308,0.0,0.27,0.0,0.18,0.0,0.0,0.0,0.33,0.03,0.11,0.0,0.0,0.0,0.22
1.4871794871794872,0.0,0.27,0.0,0.21,0.0,0.0,0.0,0.31,0.06,0.22,0.0,0.0,0.0,0.21
1.4935897435897436,0.0,0.32,0.0,0.2,0.0,0.0,0.0,0.31,0.05,0.26,0.0,0.0,0.0,0.22
1.5,0.0,0.31,0.0,0.23,0.0,0.0,0.0,0.38,0.07,0.25,0.0,0.0,0.0,0.21
1.5064102564102564,0.0,0.31,0.0,0.23,0.0,0.0,0.0,0.36,0.07,0.2,0.0,0.0,0.0,0.22
1.5128205128205128,0.002,0.3,0.0,0.26,0.0,0.0,0.0,0.37,0.07,0.28,0.0,0.0,0.05,0.26
1.5192307692307692,0.0,0.31,0.0,0.26,0.0,0.0,0.0,0.42,0.07,0.32,0.0,0.0,0.0,0.27
1.5256410256410255,0.0,0.29,0.1,0.28,0.0,0.0,0.01,0.37,0.06,0.31,0.0,0.0,0.0,0.24
1.5320512820512822,0.0,0.27,0.08,0.31,0.0,0.0,0.0,0.36,0.05,0.28,0.0,0.0,0.0,0.25
1.5384615384615385,0.0,0.25,0.11,0.22,0.0,0.0,0.0,0.31,0.01,0.25,0.0,0.0,0.0,0.19
1.544871794871795,0.0,0.26,0.04,0.2,0.0,0.0,0.0,0.25,0.01,0.25,0.0,0.0,0.0,0.2
1.5512820512820513,0.0,0.22,0.03,0.19,0.0,0.0,0.0,0.26,0.0,0.21,0.0,0.0,0.0,0.19
1.5576923076923077,0.0,0.21,0.02,0.19,0.0,0.0,0.0,0.27,0.0,0.18,0.0,0.0,0.0,0.18
1.564102564102564,0.0,0.23,0.02,0.18,0.0,0.0,0.0,0.25,0.0,0.19,0.0,0.0,0.0,0.2
1.5705128205128205,0.0,0.2,0.0,0.17,0.0,0.0,0.0,0.25,0.0,0.22,0.0,0.0,0.0,0.23
1.5769230769230769,0.0,0.21,0.0,0.12,0.0,0.0,0.0,0.27,0.0,0.25,0.0,0.0,0.0,0.22
1.5833333333333333,0.0,0.17,0.0,0.16,0.0,0.0,0.0,0.26,0.04,0.21,0.0,0.0,0.0,0.22
1.5897435897435896,0.0,0.18,0.0,0.2,0.0,0.0,0.0,0.26,0.07,0.29,0.0,0.0,0.01,0.21
1.5961538461538463,0.0,0.18,0.0,0.21,0.0,0.0,0.0,0.26,0.0,0.44,0.0,0.0,0.01,0.18
1.6025641025641026,0.0,0.25,0.0,0.23,0.02,0.0,0.0,0.29,0.0,0.37,0.0,0.0,0.0,0.19
1.608974358974359,0.0,0.2,0.0,0.24,0.0,0.0,0.0,0.31,0.0,0.38,0.0,0.0,0.0,0.2
1.6153846153846154,0.0,0.19,0.0,0.2,0.0,0.0,0.0,0.25,0.0,0.37,0.0,0.0,0.0,0.19
1.6217948717948718,0.0,0.22,0.0,0.27,0.0,0.0,0.0,0.23,0.0,0.33,0.0,0.0,0.0,0.18
1.6282051282051282,0.0,0.19,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.36,0.0,0.0,0.0,0.18
1.6346153846153846,0.0,0.17,0.0,0.32,0.0,0.0,0.0,0.19,0.0,0.29,0.0,0.0,0.0,0.18
1.641025641025641,0.0,0.17,0.0,0.34,0.0,0.0,0.0,0.19,0.0,0.24,0.0,0.0,0.0,0.18
1.6474358974358974,0.0,0.11,0.0,0.32,0.0,0.0,0.0,0.25,0.0,0.28,0.0,0.0,0.0,0.2
1.6538461538461537,0.0,0.12,0.04,0.33,0.0,0.0,0.0,0.29,0.04,0.33,0.02,0.0,0.0,0.23
1.6602564102564104,0.0,0.17,0.09,0.31,0.05,0.0,0.0,0.29,0.09,0.33,0.02,0.0,0.03,0.19
1.6666666666666667,0.0,0.21,0.14,0.24,0.05,0.0,0.13,0.36,0.02,0.3,0.0,0.0,0.03,0.19
1.6730769230769231,0.0,0.24,0.02,0.25,0.02,0.0,0.11,0.36,0.02,0.36,0.0,0.0,0.02,0.2
1.6794871794871795,0.0,0.3,0.0,0.24,0.02,0.0,0.01,0.33,0.0,0.38,0.0,0.0,0.0,0.21
1.685897435897436,0.0,0.24,0.05,0.23,0.02,0.0,0.0,0.27,0.0,0.4,0.0,0.0,0.0,0.2
1.6923076923076923,0.0,0.2,0.0,0.14,0.0,0.0,0.0,0.26,0.0,0.36,0.0,0.0,0.0,0.17
1.6987179487179487,0.0,0.2,0.0,0.12,0.0,0.0,0.0,0.25,0.0,0.34,0.0,0.0,0.0,0.19
1.705128205128205,0.0,0.19,0.0,0.13,0.0,0.0,0.0,0.24,0.0,0.24,0.0,0.0,0.0,0.21
1.7115384615384615,0.0,0.19,0.0,0.11,0.0,0.0,0.0,0.32,0.0,0.22,0.0,0.0,0.0,0.2
1.7179487179487178,0.0,0.19,0.02,0.18,0.0,0.0,0.0,0.27,0.0,0.13,0.0,0.0,0.0,0.21
1.7243589743589745,0.0,0.23,0.0,0.22,0.0,0.0,0.0,0.28,0.0,0.16,0.0,0.0,0.0,0.21
1.7307692307692308,0.0,0.2,0.0,0.33,0.0,0.0,0.0,0.31,0.0,0.15,0.0,0.0,0.0,0.26
1.7371794871794872,0.0,0.25,0.02,0.4,0.0,0.0,0.0,0.3,0.0,0.19,0.0,0.0,0.0,0.24
1.7435897435897436,0.0,0.25,0.02,0.42,0.01,0.0,0.0,0.3,0.0,0.24,0.0,0.0,0.0,0.24
1.75,0.0,0.29,0.01,0.43,0.0,0.0,0.02,0.26,0.0,0.23,0.0,0.0,0.0,0.27
1.7564102564102564,0.0,0.29,0.0,0.27,0.0,0.0,0.0,0.26,0.0,0.2,0.0,0.0,0.0,0.29
1.7628205128205128,0.0,0.26,0.0,0.16,0.0,0.0,0.0,0.3,0.0,0.16,0.0,0.0,0.0,0.26
1.7692307692307692,0.0,0.26,0.0,0.19,0.0,0.0,0.0,0.31,0.0,0.13,0.0,0.0,0.0,0.27
1.7756410256410255,0.0,0.26,0.0,0.17,0.0,0.0,0.0,0.28,0.0,0.18,0.0,0.0,0.0,0.2
1.7820512820512822,0.0,0.26,0.0,0.17,0.0,0.0,0.0,0.28,0.0,0.18,0.0,0.0,0.0,0.2
1.7884615384615385,0.0,0.26,0.0,0.16,0.0,0.0,0.0,0.28,0.0,0.18,0.0,0.0,0.0,0.17
1.794871794871795,0.0,0.25,0.0,0.18,0.0,0.0,0.0,0.29,0.0,0.18,0.0,0.0,0.0,0.19
1.8012820512820513,0.0,0.25,0.0,0.17,0.0,0.0,0.0,0.27,0.0,0.17,0.0,0.0,0.0,0.22
1.8076923076923077,0.001,0.26,0.03,0.13,0.0,0.0,0.0,0.28,0.0,0.18,0.01,0.0,0.0,0.29
1.814102564102564,0.0,0.26,0.03,0.19,0.0,0.0,0.0,0.15,0.0,0.18,0.01,0.0,0.0,0.33
1.8205128205128205,0.003,0.33,0.03,0.16,0.0,0.0,0.0,0.15,0.02,0.18,0.05,0.0,0.0,0.38
1.8269230769230769,0.0,0.39,0.04,0.12,0.0,0.04,0.0,0.1,0.0,0.17,0.01,0.0,0.0,0.31
1.8333333333333333,0.0,0.51,0.03,0.12,0.0,0.0,0.0,0.1,0.0,0.21,0.0,0.0,0.0,0.31
1.8397435897435896,0.0,0.43,0.02,0.16,0.0,0.0,0.0,0.09,0.0,0.14,0.0,0.0,0.0,0.24
1.8461538461538463,0.0,0.34,0.03,0.21,0.0,0.0,0.0,0.11,0.0,0.14,0.0,0.0,0.0,0.28
1.8525641025641026,0.0,0.31,0.08,0.16,0.0,0.0,0.0,0.11,0.03,0.19,0.0,0.0,0.0,0.35
1.858974358974359,0.0,0.26,0.02,0.17,0.0,0.0,0.0,0.13,0.0,0.2,0.0,0.0,0.0,0.34
1.8653846153846154,0.0,0.24,0.0,0.15,0.0,0.0,0.0,0.21,0.05,0.24,0.0,0.0,0.0,0.38
1.8717948717948718,0.0,0.27,0.0,0.19,0.0,0.0,0.0,0.34,0.03,0.34,0.0,0.0,0.0,0.33
1.8782051282051282,0.0,0.27,0.0,0.36,0.0,0.0,0.0,0.39,0.02,0.33,0.0,0.0,0.0,0.31
1.8846153846153846,0.0,0.25,0.0,0.37,0.0,0.0,0.0,0.44,0.0,0.38,0.0,0.0,0.0,0.34
1.891025641025641,0.0,0.24,0.03,0.28,0.0,0.0,0.0,0.38,0.0,0.39,0.0,0.0,0.0,0.31
1.8974358974358974,0.003,0.28,0.09,0.33,0.0,0.0,0.0,0.39,0.0,0.32,0.0,0.0,0.0,0.36
1.9038461538461537,0.0,0.28,0.03,0.34,0.04,0.0,0.0,0.42,0.0,0.41,0.0,0.0,0.0,0.36
1.9102564102564104,0.0,0.22,0.03,0.34,0.0,0.0,0.0,0.45,0.0,0.45,0.0,0.0,0.0,0.35
1.9166666666666667,0.0,0.21,0.01,0.32,0.0,0.0,0.0,0.36,0.0,0.45,0.0,0.0,0.0,0.39
1.9230769230769231,0.0,0.17,0.0,0.16,0.0,0.0,0.0,0.4,0.0,0.43,0.0,0.0,0.0,0.37
1.9294871794871795,0.0,0.17,0.0,0.06,0.0,0.0,0.0,0.34,0.0,0.46,0.0,0.0,0.0,0.28
1.935897435897436,0.0,0.13,0.0,0.08,0.0,0.0,0.0,0.26,0.0,0.4,0.0,0.0,0.0,0.31
1.9423076923076923,0.0,0.2,0.0,0.04,0.0,0.0,0.0,0.25,0.0,0.4,0.0,0.0,0.0,0.26
1.9487179487179487,0.0,0.17,0.0,0.12,0.0,0.0,0.0,0.24,0.0,0.38,0.0,0.0,0.0,0.34
1.955128205128205,0.0,0.27,0.0,0.25,0.0,0.0,0.0,0.24,0.0,0.41,0.0,0.0,0.0,0.46
1.9615384615384615,0.0,0.29,0.0,0.41,0.0,0.0,0.0,0.27,0.0,0.61,0.04,0.0,0.01,0.4
1.9679487179487178,0.0,0.36,0.0,0.38,0.0,0.0,0.0,0.34,0.0,0.7,0.0,0.0,0.03,0.34
1.9743589743589745,0.0,0.55,0.01,0.45,0.0,0.0,0.0,0.4,0.0,0.87,0.03,0.0,0.01,0.36
1.9807692307692308,0.0,0.48,0.0,0.49,0.02,0.0,0.0,0.43,0.0,0.69,0.0,0.02,0.0,0.42
1.9871794871794872,0.0,0.36,0.01,0.48,0.02,0.0,0.0,0.47,0.0,0.72,0.0,0.0,0.0,0.38
1.9935897435897436,0.0,0.32,0.0,0.27,0.02,0.0,0.0,0.51,0.0,0.47,0.0,0.0,0.0,0.45
2.0,0.0,0.29,0.0,0.25,0.0,0.0,0.0,0.52,0.0,0.29,0.0,0.0,0.0,0.39
2.0064102564102564,0.0,0.13,0.0,0.28,0.0,0.0,0.0,0.43,0.0,0.28,0.0,0.0,0.0,0.32
2.0128205128205128,0.0,0.1,0.0,0.26,0.0,0.0,0.0,0.5,0.0,0.27,0.0,0.0,0.0,0.27
2.019230769230769,0.0,0.19,0.0,0.27,0.0,0.0,0.0,0.46,0.0,0.26,0.0,0.0,0.0,0.31
2.0256410256410255,0.0,0.15,0.0,0.24,0.0,0.0,0.0,0.5,0.0,0.32,0.0,0.0,0.01,0.28
2.032051282051282,0.0,0.2,0.0,0.26,0.0,0.0,0.0,0.51,0.0,0.26,0.0,0.0,0.01,0.32
2.0384615384615383,0.0,0.2,0.0,0.19,0.0,0.0,0.01,0.45,0.0,0.27,0.0,0.0,0.01,0.4
2.0448717948717947,0.0,0.35,0.0,0.26,0.0,0.0,0.01,0.41,0.0,0.4,0.0,0.0,0.01,0.45
2.051282051282051,0.002,0.38,0.04,0.26,0.0,0.0,0.01,0.52,0.0,0.39,0.0,0.0,0.0,0.46
2.0576923076923075,0.01,0.4,0.09,0.2,0.0,0.0,0.04,0.49,0.03,0.53,0.0,0.0,0.01,0.5
2.0641025641025643,0.0,0.32,0.0,0.09,0.0,0.0,0.04,0.45,0.01,0.58,0.0,0.0,0.03,0.49
2.0705128205128207,0.0,0.34,0.0,0.12,0.0,0.0,0.06,0.38,0.0,0.57,0.0,0.0,0.03,0.33
2.076923076923077,0.0,0.41,0.0,0.14,0.0,0.0,0.04,0.45,0.0,0.5,0.0,0.0,0.03,0.18
2.0833333333333335,0.0,0.28,0.0,0.15,0.0,0.0,0.05,0.4,0.0,0.29,0.0,0.0,0.03,0.17
2.08974358974359,0.0,0.27,0.0,0.12,0.0,0.0,0.09,0.32,0.0,0.3,0.0,0.0,0.04,0.18
2.0961538461538463,0.0,0.2,0.0,0.26,0.0,0.0,0.1,0.34,0.0,0.16,0.0,0.0,0.03,0.18
2.1025641025641026,0.0,0.24,0.0,0.32,0.0,0.0,0.09,0.43,0.0,0.12,0.0,0.0,0.04,0.15
2.108974358974359,0.0,0.28,0.0,0.31,0.0,0.0,0.1,0.41,0.0,0.16,0.0,0.0,0.04,0.23
2.1153846153846154,0.003,0.31,0.0,0.36,0.0,0.0,0.11,0.48,0.0,0.32,0.0,0.0,0.04,0.24
2.121794871794872,0.0,0.35,0.0,0.37,0.0,0.0,0.1,0.31,0.0,0.3,0.06,0.0,0.05,0.31
2.128205128205128,0.003,0.38,0.0,0.28,0.0,0.0,0.11,0.32,0.0,0.33,0.06,0.0,0.06,0.31
2.1346153846153846,0.003,0.33,0.0,0.25,0.0,0.0,0.13,0.21,0.0,0.49,0.06,0.0,0.11,0.31
2.141025641025641,0.001,0.33,0.0,0.27,0.0,0.0,0.14,0.25,0.0,0.31,0.04,0.0,0.12,0.33
2.1474358974358974,0.0,0.36,0.0,0.22,0.0,0.0,0.14,0.17,0.0,0.41,0.02,0.0,0.1,0.26
2.1538461538461537,0.0,0.38,0.0,0.21,0.0,0.0,0.15,0.19,0.0,0.43,0.0,0.0,0.06,0.19
2.16025641025641,0.0,0.33,0.0,0.24,0.0,0.0,0.15,0.16,0.0,0.34,0.0,0.0,0.06,0.25
2.1666666666666665,0.0,0.27,0.0,0.24,0.0,0.0,0.15,0.16,0.0,0.3,0.0,0.0,0.06,0.27
2.173076923076923,0.0,0.3,0.0,0.28,0.0,0.0,0.14,0.11,0.0,0.35,0.0,0.0,0.04,0.25
2.1794871794871793,0.0,0.33,0.0,0.31,0.0,0.0,0.14,0.18,0.0,0.32,0.0,0.0,0.09,0.24
2.1858974358974357,0.0,0.33,0.0,0.29,0.0,0.0,0.14,0.12,0.0,0.47,0.0,0.0,0.05,0.24
2.1923076923076925,0.0,0.34,0.0,0.36,0.0,0.0,0.14,0.1,0.0,0.31,0.08,0.0,0.1,0.23
2.198717948717949,0.004,0.35,0.0,0.37,0.0,0.0,0.19,0.13,0.0,0.35,0.11,0.0,0.14,0.24
2.2051282051282053,0.0,0.33,0.12,0.4,0.0,0.0,0.18,0.1,0.0,0.35,0.12,0.02,0.13,0.17
2.2115384615384617,0.0,0.35,0.09,0.43,0.0,0.0,0.16,0.1,0.0,0.38,0.12,0.0,0.13,0.2
2.217948717948718,0.003,0.38,0.0,0.4,0.0,0.0,0.18,0.12,0.0,0.43,0.07,0.0,0.12,0.09
2.2243589743589745,0.001,0.36,0.0,0.38,0.0,0.0,0.18,0.1,0.0,0.33,0.03,0.0,0.12,0.03
2.230769230769231,0.001,0.31,0.0,0.3,0.0,0.0,0.18,0.1,0.0,0.3,0.03,0.0,0.13,0.08
2.2371794871794872,0.0,0.29,0.0,0.24,0.0,0.0,0.17,0.09,0.0,0.24,0.04,0.0,0.12,0.02
2.2435897435897436,0.0,0.2,0.0,0.19,0.0,0.0,0.17,0.09,0.0,0.23,0.04,0.0,0.12,0.03
2.25,0.001,0.21,0.0,0.21,0.0,0.0,0.17,0.09,0.0,0.26,0.06,0.0,0.12,0.05
2.2564102564102564,0.004,0.19,0.0,0.19,0.0,0.0,0.18,0.09,0.0,0.22,0.06,0.0,0.12,0.07
2.2628205128205128,0.003,0.24,0.0,0.38,0.0,0.0,0.2,0.11,0.0,0.19,0.06,0.0,0.13,0.1
2.269230769230769,0.004,0.22,0.0,0.38,0.0,0.0,0.2,0.2,0.0,0.19,0.1,0.0,0.13,0.12
2.2756410256410255,0.008,0.28,0.02,0.41,0.0,0.03,0.18,0.15,0.0,0.19,0.12,0.0,0.14,0.13
2.282051282051282,0.006,0.34,0.01,0.47,0.01,0.06,0.2,0.22,0.0,0.21,0.12,0.0,0.22,0.13
2.2884615384615383,0.006,0.39,0.0,0.43,0.04,0.07,0.2,0.19,0.0,0.19,0.1,0.02,0.17,0.23
2.2948717948717947,0.006,0.39,0.0,0.36,0.0,0.0,0.2,0.09,0.0,0.19,0.05,0.0,0.17,0.19
2.301282051282051,0.0,0.36,0.0,0.38,0.0,0.0,0.19,0.08,0.0,0.16,0.05,0.0,0.16,0.19
2.3076923076923075,0.0,0.35,0.0,0.25,0.0,0.0,0.19,0.05,0.0,0.2,0.08,0.0,0.16,0.07
2.3141025641025643,0.0,0.32,0.0,0.22,0.0,0.0,0.14,0.06,0.0,0.06,0.07,0.0,0.17,0.03
2.3205128205128207,0.0,0.28,0.0,0.25,0.0,0.0,0.1,0.02,0.0,0.08,0.08,0.0,0.17,0.03
2.326923076923077,0.005,0.31,0.0,0.32,0.0,0.0,0.11,0.05,0.0,0.05,0.08,0.0,0.16,0.0
2.3333333333333335,0.005,0.24,0.0,0.28,0.0,0.0,0.12,0.05,0.0,0.08,0.11,0.0,0.17,0.09
2.33974358974359,0.006,0.22,0.0,0.3,0.0,0.0,0.13,0.07,0.0,0.01,0.13,0.0,0.17,0.0
2.3461538461538463,0.006,0.31,0.0,0.34,0.0,0.0,0.14,0.08,0.0,0.01,0.13,0.0,0.17,0.0
2.3525641025641026,0.0,0.26,0.0,0.36,0.07,0.0,0.16,0.13,0.0,0.04,0.13,0.02,0.21,0.06
2.358974358974359,0.006,0.33,0.04,0.36,0.06,0.0,0.16,0.12,0.0,0.07,0.15,0.02,0.24,0.09
2.3653846153846154,0.006,0.4,0.03,0.28,0.06,0.0,0.18,0.04,0.0,0.09,0.15,0.02,0.24,0.1
2.371794871794872,0.006,0.22,0.0,0.3,0.03,0.0,0.18,0.04,0.0,0.1,0.15,0.0,0.21,0.06
2.378205128205128,0.006,0.23,0.0,0.19,0.01,0.0,0.18,0.08,0.0,0.03,0.14,0.0,0.21,0.0
2.3846153846153846,0.005,0.2,0.0,0.16,0.0,0.0,0.18,0.08,0.0,0.04,0.15,0.0,0.23,0.0
2.391025641025641,0.004,0.2,0.0,0.1,0.0,0.0,0.13,0.07,0.0,0.06,0.09,0.0,0.19,0.0
2.3974358974358974,0.002,0.1,0.0,0.13,0.0,0.0,0.13,0.1,0.0,0.04,0.1,0.0,0.19,0.0
2.4038461538461537,0.006,0.09,0.0,0.15,0.0,0.0,0.14,0.14,0.0,0.01,0.1,0.0,0.18,0.0
2.41025641025641,0.013000000000000001,0.1,0.0,0.14,0.0,0.0,0.12,0.13,0.0,0.01,0.09,0.0,0.23,0.0
2.4166666666666665,0.013000000000000001,0.12,0.0,0.14,0.0,0.0,0.13,0.15,0.0,0.0,0.09,0.0,0.23,0.0
2.423076923076923,0.013000000000000001,0.04,0.0,0.18,0.0,0.0,0.17,0.19,0.03,0.0,0.15,0.0,0.24,0.03
2.4294871794871793,0.025,0.04,0.0,0.24,0.0,0.0,0.2,0.23,0.03,0.05,0.16,0.0,0.25,0.23
2.4358974358974357,0.021,0.09,0.0,0.27,0.0,0.04,0.2,0.25,0.07,0.08,0.17,0.0,0.26,0.2
2.4423076923076925,0.021,0.12,0.0,0.24,0.0,0.0,0.22,0.26,0.03,0.17,0.18,0.0,0.27,0.24
2.448717948717949,0.021,0.11,0.0,0.2,0.0,0.0,0.18,0.23,0.0,0.04,0.16,0.0,0.26,0.22
2.4551282051282053,0.005,0.09,0.0,0.16,0.0,0.0,0.14,0.23,0.0,0.05,0.15,0.0,0.24,0.22
2.4615384615384617,0.005,0.02,0.0,0.1,0.0,0.0,0.1,0.23,0.0,0.03,0.15,0.0,0.21,0.17
2.467948717948718,0.006,0.05,0.0,0.11,0.0,0.0,0.1,0.2,0.0,0.0,0.15,0.0,0.19,0.0
2.4743589743589745,0.004,0.07,0.0,0.13,0.0,0.0,0.08,0.16,0.0,0.0,0.14,0.0,0.17,0.0
2.480769230769231,0.002,0.0,0.0,0.15,0.0,0.0,0.11,0.1,0.0,0.0,0.12,0.0,0.14,0.0
2.4871794871794872,0.007000000000000001,0.08,0.0,0.08,0.0,0.0,0.13,0.11,0.0,0.0,0.14,0.0,0.15,0.0
2.4935897435897436,0.008,0.06,0.0,0.07,0.0,0.0,0.17,0.13,0.0,0.0,0.14,0.0,0.17,0.06
2.5,0.01,0.04,0.0,0.12,0.0,0.0,0.19,0.15,0.0,0.0,0.18,0.0,0.13,0.06
2.5064102564102564,0.012,0.11,0.0,0.16,0.0,0.0,0.18,0.26,0.06,0.0,0.19,0.0,0.09,0.1
2.5128205128205128,0.005,0.14,0.0,0.13,0.0,0.05,0.2,0.25,0.06,0.04,0.19,0.0,0.14,0.1
2.519230769230769,0.003,0.16,0.0,0.13,0.0,0.0,0.19,0.22,0.04,0.0,0.18,0.0,0.25,0.14
2.5256410256410255,0.0,0.14,0.0,0.14,0.0,0.0,0.16,0.19,0.04,0.0,0.15,0.0,0.18,0.15
2.532051282051282,0.002,0.11,0.0,0.12,0.0,0.0,0.12,0.1,0.0,0.0,0.05,0.01,0.2,0.13
2.5384615384615383,0.0,0.05,0.0,0.13,0.0,0.0,0.08,0.09,0.0,0.0,0.13,0.0,0.18,0.11
2.5448717948717947,0.0,0.11,0.0,0.13,0.0,0.0,0.15,0.03,0.0,0.0,0.04,0.0,0.16,0.05
2.551282051282051,0.0,0.1,0.0,0.11,0.01,0.0,0.2,0.03,0.0,0.0,0.1,0.0,0.16,0.1
2.5576923076923075,0.0,0.09,0.0,0.11,0.01,0.0,0.13,0.0,0.0,0.02,0.12,0.0,0.14,0.1
2.5641025641025643,0.004,0.1,0.0,0.11,0.0,0.0,0.13,0.0,0.0,0.12,0.11,0.0,0.13,0.06
